video,seconds,subset
db924ee63b709d4c4c435d3e101480b7.mp4,166.2,training
71710acaba17e30b22816503238131c5.mp4,179.13,training
4163a997bf51ca72a9c132f5af7a4fe8.mp4,168.8,validation
ff44faa12da36f8339aeedc29e5a8956.mp4,199.67000000000002,training
bafb5e345d9fe012e5aad5c0db7c39c1.mp4,197.93,training
0aeffa6f76518bb25a033ebcc1c0885e.mp4,226.13,validation
736bd352f52ce39d02e2d577b9c95dfc.mp4,209.13,training
7633fd99ed5c82178143a23198001e85.mp4,164.6,training
d49719a959223ef15b28c8bc5f4c7d9e.mp4,160.13,validation
f5d9cf5a2605a529df4df48138f6aced.mp4,221.67000000000002,training
69ed6ec6f17784b9e57b9af4985d9068.mp4,167.13,training
09e40b1176635e07e22047d4c9ee257a.mp4,205.13,validation
bbd8e661de72a95a05f51f1fd4859958.mp4,168.13,training
4f473be2db2cb1e3dc7aa1347d0c6969.mp4,176.13,training
fcd76482a884fce0a63f54193a89a7ee.mp4,145.07,validation
016c9325035fb256e98d6ae3da575872.mp4,181.13,training
2e31ed0224c5c99a757a16b5fafb504c.mp4,174.6,training
2ee05864d7b4dec44ae686756a7ae704.mp4,196.13,validation
a3370d3694ff13a97830233f6fae2c66.mp4,160.13,training
2341e134ea7719a7281080d3669f9716.mp4,204.13,training
7e15a1ed1f3d8792dfba88a2e48bcb55.mp4,202.13,validation
eead047eff2368fa038f63bb70bfc5a0.mp4,178.13,training
39947eace88aec0add0d870528117f73.mp4,199.67000000000002,training
a4374f3f6bcf052b8338319e8a5aa9f9.mp4,164.6,validation
d890f2d865441ef5b66b298a64394b85.mp4,168.13,training
555cbb12bedbd6cdff6daafca6b2ca67.mp4,221.67000000000002,training
60b4482a6bfc4e31b81823f36eac00cd.mp4,196.13,validation
ba48065cf23690f9f84b873846c36c0c.mp4,217.6,training
d0bcbbe5264db37b4230afc77e6097d9.mp4,167.6,training
393947440cf3a2e98f0d9dab04210d7e.mp4,174.6,validation
0654b7b7963bfed324a4846a2d3e39d7.mp4,182.07,training
f5174617c3d0005d1a983c5d2b019f36.mp4,175.87,training
672137945a73a8d993ada00f789a7332.mp4,188.13,validation
ac720f0e8271b3ee9efc1f2c50c8d49f.mp4,171.07,training
b4f8235596fe1066c5c835138f9ef8a5.mp4,220.6,training
adf0683f18009fba29ef4e3409e6266d.mp4,199.73,validation
259998bdf69ab2d8bb0a086a35ec709c.mp4,174.6,training
2d544a7dbbbed801253ca90386c6347a.mp4,189.07,training
ba7a7115d5371720b8d44f77da4ec362.mp4,199.67000000000002,validation
3a5aab16317c007a2672a39ffe4a971d.mp4,167.4,training
022aac96a977c5f1b6f9f2c8d66de822.mp4,167.6,training
286e390b4d9caa4770d2db13bd0d76cc.mp4,216.6,validation
b7e413b87006f9b0e1a44447f8db61e5.mp4,187.2,training
dece4d9eac017bd47921ae126998b804.mp4,188.13,training
964bd47994ae82fefad69b8ff02dbdd6.mp4,183.13,validation
d933ab1d9d456f702f76fb796dbd907d.mp4,202.13,training
6434ecdc91594f8b1436ee6acb5bd31f.mp4,191.13,training
344f760dea80a2159f1298c1fc117321.mp4,220.6,validation
7273833f8b4bf58f88863914ed62383d.mp4,162.13,training
204e6d99052bf0da4e0d15db331db3d2.mp4,190.13,training
77b1c8fc286d7323ee7c744fdb059e6e.mp4,204.13,validation
fcd38785abb8c8d1be0ec68d630f717b.mp4,193.47,training
f2816cced820c7cf02f8405215861b71.mp4,220.87,training
48715fb155952217ddd1f907d778ae8b.mp4,202.13,validation
687f0df640f3560671e4c36b0aabee69.mp4,218.6,training
8160d05d76315f87b64fd3d7f4edc340.mp4,199.13,training
d30c8be9514af60e454957b351deb208.mp4,207.6,validation
4c69eadc9e61afed751ba64a3ebcca52.mp4,159.13,training
83cd613f6337f853832bb218a2f40176.mp4,191.13,training
524cd029bd61ca583f9feea8640fa3c2.mp4,162.13,validation
4432136cdcec5f9343dd68f7269761d4.mp4,206.13,training
c975e154446cd2b190206d90a096eb62.mp4,169.67000000000002,training
26b012711f1e88fdfdab3f761d9b6604.mp4,173.4,validation
91b65d752131411d34cd1a42f50b64b5.mp4,198.53,training
363b8832bfc5c17d294e9c93ce9f02d7.mp4,227.6,training
1ca94e55b407ede9aa02648b90be965b.mp4,165.6,validation
a506b0382959824ba292d0bbfa503123.mp4,181.6,training
c832a2a5853dedaf6af33fdce23876c0.mp4,157.8,training
6b1a0739d0346bf46afbc4d5f623eb2d.mp4,157.07,validation
fd69ff053dc61078f952f836f5d51455.mp4,189.67,training
a22ff1c6df82df289733457f154079a8.mp4,214.13,training
b40a7276685c7334fdd4a98cab646ddd.mp4,176.13,validation
9781e31a94203d5d8735f671bb6f938f.mp4,210.67000000000002,training
bd8bb2f1a127b8aaed92976c377a9d33.mp4,181.6,training
933189ff30e798d6b00d4c666a450bc6.mp4,165.6,validation
6e269f7939c0a9461971be99fabe8c52.mp4,160.2,training
2450d8c29bdc9936a310bd7b03fe33d3.mp4,207.6,training
283ef9ff2d214edfd0f9d20d48ffdddf.mp4,180.6,validation
4c15f2baba75990ee20d2ee64d976d77.mp4,206.13,training
a23687354a791678177e90511f7a5f63.mp4,159.13,training
5c93d60dca391c04c82cdb6b0cc706dc.mp4,182.2,validation
de540903d4bc9e8f628058b3830ab588.mp4,196.8,training
f75e3e020eb1c6d98d278e59a74c8950.mp4,220.6,training
d2f1bfd92bba86c02f29b0f7bee30fe7.mp4,190.13,validation
9e9d3a31519ead8a59253ef4b4494ef2.mp4,213.13,training
6fd419bdc3b4cc424448738f93fb01e9.mp4,165.13,training
76e8d3cbab4817e67f4a20257cb73757.mp4,202.13,validation
4805bf5a74930c2f2b997d79836b0eb4.mp4,196.6,training
6af838d301b016a5ccf9e52dcf5c519a.mp4,165.6,training
ad6f834207192769925cd09f1e96128b.mp4,224.6,validation
92a982ca185588aaadd17a1827121fe2.mp4,222.53,training
dfb1bc855214f3e3bd0ad01625766025.mp4,210.67000000000002,training
cefff6a78c180d2f2b09c663569b208b.mp4,165.6,validation
1ac68aa8550bb50fbe032346f8087484.mp4,192.6,training
48c34b21a7d8101821afe7281c0b0118.mp4,168.13,training
4d1cc6ce8ddfa1b44fb11dd80fcfa23e.mp4,176.13,validation
d4461419d8a6141cbfb225b19e699f5f.mp4,162.6,training
40c653583ca2e25b56df7ab9d74f06e8.mp4,175.6,training
b972376286be1bc6c11867fa78d7f18b.mp4,206.27,validation
c6b707f84d3764fbecc322426ada1cd5.mp4,220.6,training
0118edb300a430fc27ac34b3b81832c6.mp4,213.13,training
5271391f028128dbadff86a72db9e3db.mp4,213.13,validation
ca209085524e5b669dac86f17f0f870e.mp4,227.6,training
4e829e1bd0071bd667f679391ec78ec7.mp4,217.6,training
eae413f7dca596965afbe71c137f3e1b.mp4,209.6,validation
3e5bb33eee19357c6e56c59c87c2aa78.mp4,192.6,training
42c7d68e00b600b076e4d301eb1a5afe.mp4,190.13,training
9d76f866b93e7953f9f6ff08565384ac.mp4,218.73,validation
5dd580cd814c3fb9cb583188c91ed602.mp4,156.07,training
f24141bde03afb29de428e6b839824ef.mp4,175.6,training
b82e7ba4c25f6b66c8cb4ffb8368b1d5.mp4,226.32999999999998,validation
98dedae81839930d82ed2c1cc995eea1.mp4,169.67000000000002,training
2922626ee703567f496210ccac7bcde8.mp4,233.6,training
6234d11ee56a51b3cd44a1b81da30957.mp4,208.93,validation
32b125c2c3e0577fdfb740b8986e16d4.mp4,209.13,training
8b43ad029fbbc80070a46bca5ba4b93d.mp4,202.13,training
1b7a0e5163dfcb6a938eeb50e9118828.mp4,183.13,validation
3f22fddb368cab8c42a462c8298c5839.mp4,156.67000000000002,training
b9a885fc90867a935baee7a05eb8bd36.mp4,158.67000000000002,training
e1c325f12c906bc6e5f8c56c500775fe.mp4,156.07,validation
0905a6bc4bd79012122cf31f57a93aba.mp4,162.6,training
3f182460af78ce899a9efeff6806b3e3.mp4,226.13,training
c874da3b762e1e5cd500c1ba9f0dabff.mp4,253.73,validation
9a98f78c2615efa912f2adc7250cf7ba.mp4,208.67000000000002,training
a9c181c8072e80f04216dc73fe7f6359.mp4,209.13,training
ed81827a3329133dc2c2ef9110fb4f07.mp4,233.6,validation
ecd2e979073252e3043c6853a10cf7c9.mp4,156.67000000000002,training
9ad603e2fdb348fcd8b9eb062c3ac4b2.mp4,218.4,training
46f3df4b2a87d0b714c9220376c0782b.mp4,217.27,validation
d252d6885d877797ed0f325493d4439b.mp4,158.67000000000002,training
c1cc6c12abd54efe8481aacb0bc1f373.mp4,180.13,training
a1b84190bfc7d6154b0e100d928f63d3.mp4,227.6,validation
84deb50ff87e8ca185c2b65cbce35fb0.mp4,209.13,training
d3bcf56ee053521bf5000730c7e3b025.mp4,163.53,training
6a060474684d5675399cff4c38f00d60.mp4,201.6,validation
d39a233cbe65d4d92126f26a0b04dc28.mp4,168.6,training
3570c827f43ea556528a6bee1d211c67.mp4,189.6,training
bd9b45b9f553c3636dd2c4d06b9b2c33.mp4,213.6,validation
b993fac0f39e76ee31b41203352e245d.mp4,231.6,training
826c1392601d738d8fb8f0633b50440a.mp4,208.67000000000002,training
01efea4c8a5500c76d1b6552e4f50eb4.mp4,226.6,validation
855392394424d579fd7cf06139fe9d0f.mp4,158.07,training
3c84a42ae2f766d2590c4077ede73dc1.mp4,164.6,training
dcfb70f1f108ca3bce0e91ebb283a12d.mp4,156.67000000000002,validation
f7ef294b8b7484a7d6bc6283085a5579.mp4,213.67000000000002,training
c808308006fff7ee012e0a719eec32ac.mp4,204.6,training
4489a3aa90a5f033e2d787fd3d1f25fb.mp4,229.13,validation
6b12591830da9051c23c2890541d8d9c.mp4,189.6,training
bee74f3a2987125fdc9891180db8b98a.mp4,198.6,training
45ca56676af988acd81bb1d2d7570c36.mp4,178.6,validation
dbfd7c668669d13a2be7e32b45432482.mp4,161.6,training
1d414a7863f67fcb2859ad930a91a27f.mp4,198.47,training
8557c06d19bd3e6059e21ddc2cce412f.mp4,231.6,validation
c119d5e1f54578b34a0fc4e2e74eaf7f.mp4,164.6,training
fe6e8f2fb06f62193a154699256ad957.mp4,182.07,training
25a4967fdb60f32d7bcd9e8da49ab7b2.mp4,167.13,validation
30270fd3bd8234c3f2577433bc914aaf.mp4,186.13,training
52b559f3773621c671b5d4c9dfae707e.mp4,227.6,training
e7069c2b15ace9ac438d08aa21842a6a.mp4,204.6,validation
5bca75ae27deb8b93c37446a78298e9c.mp4,226.13,training
260c5f4707942b3fed7d73151509e358.mp4,181.07,training
171965a54e33c6920198ae219fbd09f5.mp4,173.67000000000002,validation
c2957ef7b2f06d4e243b30920e2cc659.mp4,192.13,training
67da16fcee3f42c3d05c69555f73980a.mp4,161.6,training
218319813c51347dffffde03b00b56d7.mp4,185.53,validation
a77fe95d3f4544c50a919ecedd4f7f69.mp4,164.13,training
6a091b03bfb19da7fed87674d2dac7b2.mp4,196.6,training
9994c03da9af8c322b475e2480052831.mp4,207.13,validation
37f1e73cdea2a102ad57ee4e17100c14.mp4,168.6,training
aba99a4c31583cbabb26b9a4d3631962.mp4,201.6,training
5a7ab04d70fbf019083a6c8c1d3151c8.mp4,201.13,validation
f3112e75de90acc83e1a13429aa8d8ff.mp4,230.6,training
293ab872e13fead332fda21e920eecb3.mp4,202.0,training
f9a0633e46ac4a717963b62e90f40b44.mp4,229.13,validation
2af4ebdf27b41c584baad7d21df8859d.mp4,222.8,training
160b0547fa91869d49527c65758d7493.mp4,182.07,training
de8d328944e0e972b06ee0e4bde21785.mp4,228.0,validation
4600644b418b1a5948ad290e9cad3a54.mp4,192.13,training
77f232c83583148b2b5ea355e2deb45f.mp4,189.67,training
699eab21531f307075828d7ac3d8a9f6.mp4,313.93,validation
3a0788a87c5416314c30e7eb3be899a2.mp4,170.13,training
25e9fcedb6c861545acaadfb4a201086.mp4,164.13,training
7a5dafacf2059210d05dc8a012d92130.mp4,178.6,validation
9d250ad71036716a4061ee5e3fce0d7c.mp4,197.67000000000002,training
d8986d67da21ae1fccc650beed588767.mp4,167.13,training
6c016c051c93c05249ad92fb832230b7.mp4,170.6,validation
0bdc202c18dc4a4f6eb7cfd41315c7f8.mp4,173.67000000000002,training
139195eadb8e68f5bc1b41b6b6fb64d1.mp4,207.13,training
3a268df70b250b99f39725668894f216.mp4,172.2,validation
4f3217eff36f56cfc5149d79dd2a55dd.mp4,218.87,training
3622234556a5bb83d870c24d0b0e4506.mp4,230.6,training
4c3ba105e084b6ff067b1f497fae37c4.mp4,223.07,validation
c5918d5f05918012deb6ff4a530cb8da.mp4,207.13,training
2a4222b695f10bd92f02b4572f3079ba.mp4,233.6,training
1703c242747b526e52f8d4b90e040915.mp4,163.13,validation
74a7a969b6f586006796b24f37afc46f.mp4,226.6,training
7356473df8dc7e098c85b83886dc2510.mp4,230.13,training
d1ba54ed5ae05c21c529868d82c4b4c8.mp4,191.6,validation
44aca2d36a3d8f9e12795737de961099.mp4,225.4,training
19d319d5f839da469038e64aa2bb93f8.mp4,204.6,training
97c57be5b32bfcdfa3c59544ba9b7011.mp4,222.6,validation
1fb38a1baf937a21e16f7be2f03e02bb.mp4,213.2,training
43a2b00f4122e155a34ff066dd76229b.mp4,194.13,training
600541f7ce658013bc63878ecdf5db5f.mp4,186.13,validation
9cebed5e871fdd9d62d731043d02811a.mp4,183.13,training
e53907ba4c8d32db77250ca4ec30f623.mp4,222.13,training
4c17125b733919c391b1f65e917699f4.mp4,226.6,validation
33bd9d709ad725e5209780da20c23af0.mp4,186.67,training
4701c56941123000f67c5fa34e758441.mp4,230.13,training
b9d1af428d61193c9ba53adc95255ebf.mp4,233.6,validation
68a9b948ef795d0209535b96ca67e7fa.mp4,227.13,training
a825cc556bed6cff824512e222604bc0.mp4,191.6,training
e1b9ace1f89030518e8ec0d774122e69.mp4,176.13,validation
1ff3881b0c073409cfe18962adb47a57.mp4,220.6,training
42353ba982e2b852e7ac729c462b8dd2.mp4,213.6,training
5b6877225e8fb1b2873ee00eb53eb8a7.mp4,176.0,validation
a07ab52dbcf87bf153f1f8828f9414af.mp4,204.6,training
31d7aa67a880d19d6ad0f8522690dc86.mp4,171.07,training
9dd0a7f4cd06b46d084776e0c340a4c4.mp4,208.67000000000002,validation
4b0fc2c54ad4d4b36c8dd5a781771de6.mp4,189.6,training
66e3de4af7e21310f3712b6e9ff49d40.mp4,222.13,training
80a6fe48249d1a648cde5c4777fd156c.mp4,204.13,validation
ac6d6daed0793516603df7dc34c63f1d.mp4,194.13,training
5ab61399f637dbdc1452c9a737e445d1.mp4,193.6,training
f431ba425503324091fd66582b0ef6b9.mp4,139.87,validation
4e6ca9add19bec3c52eb191b93f062a3.mp4,189.13,training
042af24866e5f23a66ab0a2b2ae8bff6.mp4,220.6,training
587cae3229080349c76fac32c0d66bc1.mp4,178.13,validation
670ceaa2829f8794e5423e0870ba7340.mp4,158.67000000000002,training
f7b40f8b902281239bcb1f2087653c4c.mp4,170.13,training
4108f3b0ad3bbdaee309ac2d4c757117.mp4,208.67000000000002,validation
2807abf604a147093630a997f132cda5.mp4,163.13,training
9a9f7e798e7d8f8d77d38bdc952c69c2.mp4,213.6,training
9a0e529c61686171633851986bd7216e.mp4,176.13,validation
a5d3ff93d12ad3e382d4521d92beabb1.mp4,222.6,training
b009f936ab6c29655e4f4101b38de2fe.mp4,220.53,training
13c6390ce00245ce1a4018901efa3e76.mp4,230.13,validation
d518309e5129286b7177e8929228f444.mp4,204.13,training
38664653149349400c938598059bd0c0.mp4,189.6,training
3d4eec273d7141607794699e03937c7d.mp4,171.2,validation
0ece5d488250cd55453464e5c125ef5c.mp4,171.07,training
5b269244b6195bcdbb6c7b291382fa17.mp4,189.13,training
a4be91dae61dc111b892f92aa86f4f3c.mp4,169.13,validation
a0a9543f66a85d3fab347ecd94562ebb.mp4,171.07,training
ff2fd91bf72cfd2e65ebc31bfda50f82.mp4,168.13,training
fb16dc50a5e84f69eacdfea34414a8f7.mp4,177.27,validation
d5c415fef6873c65b2ef5e2dc403bf5f.mp4,181.0,training
4146de38803b25ab3d2512fd28909795.mp4,156.07,training
047879dcb31b93e4dea365b9bbddc484.mp4,204.6,validation
74b3bd4db04d1a892f5e96288c07c3ed.mp4,227.13,training
305464af39472af8aa7832421980827d.mp4,179.67000000000002,training
2e10e13011ab60faa91978c824fff542.mp4,174.27,validation
98ee680f47445ff70e6b3f70da33b075.mp4,188.6,training
c4d8615ba7e1c7ab4be9420cd2da20db.mp4,233.6,training
d16472d5061f0c150af38a37d0d19f7c.mp4,180.07,validation
f044ec5153d58b6ce6c894bb04631f2f.mp4,164.6,training
993e24364ff3edb6568f6b6179048acb.mp4,184.33,training
1b45c19cbfb9dc73f96e0ad9e92b6d10.mp4,207.13,validation
f2c66411a17c998fc1e7fe43718343c9.mp4,208.07,training
e297ec04326131af1470073ff5329987.mp4,227.13,training
68b1151017de1c9593237f76a117b5dc.mp4,156.67000000000002,validation
f61ce7c65f29dea1f28edbfd564b293d.mp4,211.6,training
c96089c78be087289e0178f9d5abdc4f.mp4,163.6,training
fb30c6eb23e54e0c611e3ab9aab24fb8.mp4,190.13,validation
5e078fdb09eb25311f7be53a1eb6cf0d.mp4,213.13,training
a35d46a863691ced0cf4742d3142d299.mp4,171.07,training
f376b86749b14ffd552fb250c681cc9e.mp4,184.67,validation
cbddd41dc7f691810403d0931bb6c48e.mp4,204.6,training
cd85f44ebca7d5978d858bf8032fe8d5.mp4,177.2,training
7f3415be184b6dd9ac7b91d78799d731.mp4,177.47,validation
212b83eb988402da8f01f5ccedecc442.mp4,232.13,training
e3aa04ff0c655c02369b3fb005c19b06.mp4,188.6,training
9fef6ab847c70c58638cad5f2b924457.mp4,225.67000000000002,validation
72c3d6adf798136ec69f50b72356f8b3.mp4,170.6,training
578d6a229f0f795eb03e8e967d6b50e7.mp4,175.13,training
a49a5c3e38af292b5db0a81963518e8a.mp4,165.93,validation
e1b7c2b600125506077687e4ccdda42f.mp4,236.67000000000002,training
f63782a9b933cd62101b707d5f0ec299.mp4,230.13,training
64ca7531266dc3580eebe1ec0502d884.mp4,156.07,validation
4adf40cf24ba9ecc7da7aea83bf6080b.mp4,175.73,training
97c7b482bd3fcf01e592d6e463df79b6.mp4,225.67000000000002,training
7613293cb59e1c6f90c6fc38d7fcee18.mp4,243.6,validation
99ca86e40a6365a1c9443211823598f0.mp4,236.47,training
f44d78426ef370e23afba4ec9ccd7ee4.mp4,216.13,training
5b1d4bd099d934585d1c2848668014c3.mp4,206.13,validation
a7779c7b77ed473a3de18b48be20b884.mp4,233.6,training
051e03e7df87a5a6588bae697a66a292.mp4,175.0,training
6c7df4b3e113d99b17665185502d5f4b.mp4,175.13,validation
82be007bd54a03464d74ad51c0d32ca0.mp4,162.13,training
8fd9cf7a9b130195e20451812ec63ba6.mp4,166.32999999999998,training
ce44f450f6741d49b668fd189ff9eb0a.mp4,178.6,validation
5e2bd056641910d50eee928cd6d34043.mp4,198.67000000000002,training
b82e3a4a84d79325cacc66139fd54780.mp4,229.6,training
74d7d53b8eff027a7f9b287ffbf9a574.mp4,177.6,validation
1db7b65364d62c9753d10c132681ebed.mp4,208.07,training
c91acb18bd3769a47b46659a3d4b70d7.mp4,211.6,training
9c359a4a01f5fb7f38cd16ed37115440.mp4,167.87,validation
f5ce323d7d4749450290eda7409c46cc.mp4,173.67000000000002,training
fbb3cd00d1f2b8fc99f70196ac979b66.mp4,206.13,training
a0200774bc41755fc7e3f0b128acd539.mp4,158.07,validation
cd547196bd17983095e4af1e3af2dfe3.mp4,176.13,training
be569406268668190ea4f930f83441d3.mp4,162.13,training
e452eb9295ce6de621beab63c2f92a64.mp4,166.13,validation
99c2342ce95773c0abf0e2328bbda82e.mp4,183.8,training
ce8eb7487ef63536a65c82ee6765392a.mp4,61.2,training
98945aa4f8bdcf6a9d2757f12c6b1130.mp4,177.6,validation
312748356c83e17528e23cf3d462ca58.mp4,216.13,training
00d9651529cedb565283375aead39887.mp4,161.13,training
ff1a2d6990e50c8fd12e42ebbc169029.mp4,175.47,validation
87fc1ac47f93c08e6e87a33e15357f2a.mp4,170.6,training
f9ec7c8464f964ba686eccdec3ca836f.mp4,166.13,training
e9b7680437b1551aba76caab3e4ef9e0.mp4,218.13,validation
e8ad1d8fcdbfd3923a391d006bb80e40.mp4,229.6,training
d76ee4cb2e508e97736fc60a93e3cc4c.mp4,183.6,training
0c9f2d5e86c4a3d903471e6ef2eee824.mp4,176.13,validation
04400afbd8729fd4f79299b7f1a5b75b.mp4,213.6,training
f6bc73a3818753b735b47a6755cc35ca.mp4,177.6,training
368896e9298b910e071bdc3b59d53f9e.mp4,216.6,validation
f7f6c9d837223495aea4afc64655f18b.mp4,159.6,training
ec2cd05050ba54417eafedac36433950.mp4,158.07,training
df0b3b9c97c3665b4c6e50ca1d95b79e.mp4,179.13,validation
1933817aa916a2e9746d5b654acaa115.mp4,169.67000000000002,training
3cb3ba0e9676050d7d687c8a89bfaaa9.mp4,225.13,training
bb358fcc6ea022e7b24f01916c875d80.mp4,159.6,validation
eb9730cbda2f244a7507dc12558e26cb.mp4,204.13,training
8c1d43f570450c6c75994d0de66c6adf.mp4,182.07,training
c15c3665675c9175f79c5e92f5a72b92.mp4,159.6,validation
cca339a9466701dd28afbddd058f3348.mp4,180.6,training
4d66b69cf65353a8603ca46686d21073.mp4,232.13,training
332bbae1cc3cf6a2fbab97c888ecf3c6.mp4,187.87,validation
fba28654d9273b483f40e4dafcd5bf5f.mp4,183.13,training
66434d47742900644013bff3188af90d.mp4,218.13,training
188febed007eae84c10f82a7a6f2a45b.mp4,183.6,validation
3b4ac2f6424d4a8ce3ffa3e71107a5c7.mp4,169.67000000000002,training
2b8ef7c5d2afd31b1c4842aa58a26d08.mp4,199.13,training
016355cd8c6fc230a778cb1d73c4c2d9.mp4,177.6,validation
ce4f5666c34f1726562ccd9cd294df69.mp4,168.13,training
ba46d2f26cbcc0b705203c1a0427c338.mp4,176.6,training
5171e7f978dfc831bb71a58a097dc1cb.mp4,180.6,validation
77e9c726d5038255066c1f6b35e9ea96.mp4,188.33,training
a7e12b4f0ceb2eba6f573989682123b5.mp4,184.07,training
6ab6bda662758a3cd451646acfc9c7cc.mp4,225.13,validation
600266a8629d5ef12bc997222d16cd97.mp4,156.67000000000002,training
5a50a456e2ee398dbb154ee9ab8e838a.mp4,182.07,training
768b3d3b4fe86977ccffe2a9394c7c3f.mp4,168.13,validation
9e36fb7cbfc2137b43e487d5e11c2970.mp4,173.67000000000002,training
81495e3e437d98c2004aac7ae2e7f55c.mp4,183.13,training
a69b5f67991333c4c529e89e9c921bce.mp4,213.6,validation
4ee1e44522dc37e163d693c684efac85.mp4,162.4,training
8fc3bbaeb575294372a1863cc0e7a7cc.mp4,216.6,training
2378c61a9be04c21a71cdd26fc640760.mp4,176.6,validation
77c6b402abf8abeecfe628bc2de1bce5.mp4,159.6,training
da877a090f3a3b26e0ca30f0763ec0db.mp4,168.13,training
82b2a65aed384a453b8772a35ac4b607.mp4,192.13,validation
1f4509a00498425d76f68e8cc4dcb604.mp4,222.6,training
b49f0504e8b5f76818319ef1b2105fc5.mp4,182.07,training
9a7375e54497f45213f2481bc1e1d8b0.mp4,177.6,validation
3ea7bda0dbcdacd25d60d56d516760d3.mp4,156.67000000000002,training
9ffb8c83548f2cc9ef654cb902b00aeb.mp4,184.07,training
201d4d113cd2dfd9d18352dd0c9825f8.mp4,198.6,validation
62997c431594a7aeca6daf2ab06ea552.mp4,211.27,training
39fa0a9aea5f87d5610e667b1baf484a.mp4,159.6,training
a08b133aea7d866c262628e5ddc30c58.mp4,168.13,validation
0c909a2901619d71c87f788c57f97132.mp4,198.4,training
8f1cff7791e46c11165b51ec4ba2a729.mp4,221.67000000000002,training
366ebea81b14a790e6a2077b6c88d2c1.mp4,197.67000000000002,validation
47b73489799bb0981a1ec1eb8f0ad954.mp4,343.07,training
6cc29a748830eb4406392c60d4bd375a.mp4,179.13,training
6fff5e06a0ccdaa753f921b4ff9d64bf.mp4,182.07,validation
044b2fa9947c7fc71563828b933df32e.mp4,192.13,training
d666c78a62cd1924594820aa6fc8af15.mp4,173.67000000000002,training
405c4de7fa326f81cb6fc855b4896e92.mp4,179.13,validation
3040f5d4c596161b800f6380eca07f43.mp4,222.13,training
253f3ee12d67aae9830205ae9a217a55.mp4,217.13,training
6ced4e71556bafd86993c321437e310a.mp4,179.13,validation
d696ebd0d69cf8da9474670bc092a025.mp4,185.13,training
75d89d82861adcf609264c25970f7e30.mp4,216.6,training
05ce109462c5f3e752fb8706e8ac0685.mp4,203.13,validation
48d7a26ca832f3ecf7528d8767855b81.mp4,223.53,training
42dd3072e38235db780bb5090f944a63.mp4,197.67000000000002,training
10052ecdec2f2db9d5c6754fa29a196b.mp4,165.6,validation
8a19554c38e9e7be5a79c4d3317f95eb.mp4,213.93,training
07a0248658e4b05b6bca9de71415fa11.mp4,171.07,training
609d64ded690f52a18d1a44bc0fe25d6.mp4,215.6,validation
82dd1e22dd089484e49dc5f5fd31fb90.mp4,144.67000000000002,training
5aa80385e2752d00b181409fcc79b4ae.mp4,214.27,training
219ac2c20b5df6145ebd7a2836a1c91b.mp4,159.6,validation
e23f0d1ef58171ffda06ff21cce6d9d2.mp4,182.07,training
940ead516ba49f506ccddbbc2fc90eee.mp4,217.13,training
f18e6dfb81566c2ae1c463b7669fb53c.mp4,207.6,validation
830fbebef01248bda7e950e44a67f424.mp4,222.13,training
7e53b1f35c1e8ec57a36aac5694af287.mp4,223.67000000000002,training
369f55466d4dee114a04e561e50de183.mp4,165.6,validation
dee0324a7e36a5d600c3f979fdb26628.mp4,185.13,training
e7459f210d1dc3cd4b31630a2b9e1fa5.mp4,181.27,training
1570e5c1dec24fea63feb7d2eb3fa9f9.mp4,179.13,validation
8d221f8e07b18b517cdb3088a7195859.mp4,221.07,training
dd86c73f65b9d10d891b618dc8019350.mp4,222.6,training
ebf5d93deac79de228a4e2f945244e73.mp4,197.07,validation
a2f583944e11739291f8ab66d1d40c09.mp4,165.32999999999998,training
64cc1bccb0d58dbfacb5dda59f1147cd.mp4,217.13,training
